adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/5Uvu7YNFOaqyT9JTnCR2uk5k0oL.jpg,"[80, 18]",319305,ja,ＯＬ暴行汚す,"The true story of a pair of college students who attempted a double suicide to end their doomed romance becomes fare for legendary pinku-eiga director Hisayasu Sato in this feature. Fatalistic and sad, this is one of the more depressing Japanese softcore films, and Sato makes it even worse by including footage from the lovers’ actual 8 mm experimental film throughout the story",13.2425,/3gBrgE55qPwJMn81qYXJNQorsV8.jpg,1986-07-01,Save the Last Dance For Me,False,2.0,2,https://www.imdb.com/title/tt0291396/
False,/qSNz1G1Ts8fFw6v4Vae4aMAjcY7.jpg,"[14, 12, 16, 35, 10751]",810,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",14.2119,/n4SexGGQzI26E269tfpa80MZaGV.jpg,2007-05-17,Shrek the Third,False,6.296,9185,https://www.imdb.com/title/tt0413267/
False,/oDTHNGAH1gZwNk45do1rOoU3oxN.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,14.4095,/8nuNWYGtB2joxgIb9e1smdhtsf2.jpg,2011-11-02,The Intouchables,False,8.3,17513,https://www.imdb.com/title/tt1675434/
False,/jLRtQNOwA0ul2gnRoZ0QjNwMUN1.jpg,"[28, 35, 10752]",799583,en,The Ministry of Ungentlemanly Warfare,"During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization – the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",12.6911,/8aF0iAKH9MJMYAZdi0Slg77RYa2.jpg,2024-04-18,The Ministry of Ungentlemanly Warfare,False,7.1,1417,https://www.imdb.com/title/tt5177120/
False,/t25z4ggC2Uvs3EhI66lxVO2jDp5.jpg,[35],1280672,en,One of Them Days,"Best friends and roommates Dreux and Alyssa are about to have One of Them Days. When they discover Alyssa’s boyfriend has blown their rent money, the duo finds themselves going to extremes in a comical race against the clock to avoid eviction and keep their friendship intact.",15.2786,/ccn6bFUA5DECjA3Lo0CuJqGNQCv.jpg,2025-01-16,One of Them Days,False,7.0,104,https://www.imdb.com/title/tt32221196/
False,/4t8IXJF4umwCfbdpeKLvlN3zkKp.jpg,"[10749, 18]",1100099,en,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",14.5441,/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg,2024-10-10,We Live in Time,False,7.4,753,https://www.imdb.com/title/tt27131358/
False,/mkXwF7FFWpf2dkOGCzQoeWX7M6R.jpg,"[80, 18, 53]",6977,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",13.746,/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg,2007-06-13,No Country for Old Men,False,7.944,12284,https://www.imdb.com/title/tt0477348/
False,/iwkWvcXcP8M4r9HLglhVEhgGyVu.jpg,"[28, 27]",1001311,fr,Sous la Seine,"In order to save Paris from an international bloodbath, a grieving scientist is forced to face her tragic past when a giant shark appears in the Seine.",13.9533,/qZPLK5ktRKa3CL4sKRZtj8UlPYc.jpg,2024-06-04,Under Paris,False,5.948,1263,https://www.imdb.com/title/tt13964390/
False,/9iQWsXwjOMGDvTDdvCnpiyR0UG3.jpg,"[28, 53]",8681,en,Taken,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.",14.1529,/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,2008-02-18,Taken,False,7.4,11415,https://www.imdb.com/title/tt0936501/
False,/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg,"[28, 878, 12]",588228,en,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",19.337,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-09-03,The Tomorrow War,False,7.517,3631,https://www.imdb.com/title/tt9777666/
False,/lJJUpqjlZYKxIO1YdlmA15pa1Bf.jpg,"[18, 10749, 53]",462183,es,Salvaje despertar,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",13.2916,/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,2016-10-23,Wild Awakening,False,5.5,17,https://www.imdb.com/title/tt6126506/
False,/39CRS71VP0d9VOsJ5TVgD8IaQnT.jpg,"[53, 28, 27, 878, 12]",726139,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",15.4958,/lZT5Cq4wkz7IeJEnz94U94xuEWD.jpg,2024-07-11,Project Silence,False,6.984,335,https://www.imdb.com/title/tt25808194/
False,/y51M7Ca95sCXTCDvJaRP1uzxKbg.jpg,"[12, 36, 10752]",652,en,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",12.946,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,2004-05-13,Troy,False,7.164,10380,https://www.imdb.com/title/tt0332452/
False,/4hfcpHmMEgmFTdnVx4XCtM6dgCG.jpg,"[14, 12, 28, 10751, 10749]",102651,en,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",15.3531,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,2014-05-28,Maleficent,False,7.088,13238,https://www.imdb.com/title/tt1587310/
False,/smjGg5K8e6zofjSSc5o5xOnflLI.jpg,"[80, 18, 53]",40108,el,Η Μαύρη Εμμανουέλα,"A woman struggles to keep her stepdaughter from harms way after she hires an assassin to kill her husband, but the hitman turns and blackmails her for the crime.",13.4919,/rKK9i0ewgN4S1KbX7pc3BOWUWO8.jpg,1980-02-01,Emmanuelle: Queen of Sados,False,6.3,115,https://www.imdb.com/title/tt0079104/
False,/aaRX47zBuvIgiPcaUYqghK0KNbG.jpg,"[28, 878]",1144962,en,Transmorphers: Mech Beasts,"20 years after the events of Transmorphers, a newer, more advanced species of alien robot descends on a rebuilt Earth, threatening once again to destroy the planet.",15.19,/oqhaffnQqSzdLrYAQA5W4IdAoCX.jpg,2023-06-09,Transmorphers: Mech Beasts,False,5.4,33,https://www.imdb.com/title/tt28096092/
False,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,14.6725,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,A Quiet Place,False,7.4,14457,https://www.imdb.com/title/tt6644200/
False,/bguFhzIGpQdGQ6uizm07oMKbgHi.jpg,"[80, 18, 28]",101,fr,Léon,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",12.0894,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,False,8.302,15105,https://www.imdb.com/title/tt0110413/
False,/4npL5g0QOxuIZKsEx6SnC8niDuo.jpg,"[27, 53, 878]",170,en,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",13.6406,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,2002-10-31,28 Days Later,False,7.2,7015,https://www.imdb.com/title/tt0289043/
False,/9OUohsezE4kZr74oy9DA8Dt4jXo.jpg,"[16, 18, 10749]",896499,ja,フルーツバスケット－prelude－,"Kyoko, who couldn't believe anything in the world and lived a desolate life, meets Katsuya Honda, who has been assigned as an educational trainee. She is at the mercy of Katsuya, who is rude and has a strong habit, and she is gradually attracted to her. However, she is disowned by her parents in the wake of an incident with her bad fellow. It's a punishment that I've been doing as much as I like. Katsuya appears in front of Kyoko who thinks so...",13.7762,/gt7radvJj8UI8C8mvmtWX5uiqQB.jpg,2022-02-18,Fruits Basket -prelude-,False,7.0,29,https://www.imdb.com/title/tt15799550/
False,/dGGjuaUR253aAZ2Zhto2Y9TR9l6.jpg,"[16, 9648, 878, 28, 18]",1299652,en,Watchmen: Chapter II,"Suspicious of the events ensnaring their former colleagues, Nite Owl and Silk Spectre are spurred out of retirement to investigate. As they grapple with personal ethics, inner demons and a society turned against them, they race the clock to uncover a deepening plot that might trigger global nuclear war.",15.6022,/4rBObJFpiWJOG7aIlRrOUniAkBs.jpg,2024-11-25,Watchmen: Chapter II,False,7.5,96,https://www.imdb.com/title/tt32627545/
False,/uGmYqxh8flqkudioyFtD7IJSHxK.jpg,"[18, 80, 53]",889737,en,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",14.977,/zPOOyw6HBb5Qo6uaWJ5UxrBR6Ll.jpg,2024-10-01,Joker: Folie à Deux,False,5.47,2241,https://www.imdb.com/title/tt11315808/
False,/24r8W0t5ZR9FYF5MvtzFeUa2gmL.jpg,"[10749, 18]",1291559,ja,余命一年の僕が、余命半年の君と出会った話。,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",13.8427,/173FD4a0rpSF30z4CoWx6qdx8Ry.jpg,2024-06-26,Drawing Closer,False,8.4,143,https://www.imdb.com/title/tt31078761/
False,/6O1mOoTXuc1WqjKd2R7MFQHZ7Eb.jpg,"[14, 16, 10751]",8392,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",16.8603,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,My Neighbor Totoro,False,8.07,8159,https://www.imdb.com/title/tt0096283/
False,/6WA9stUMbIkEPxn3D5SWlA8FIi7.jpg,"[28, 12, 878, 53]",351286,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",14.9956,/270MrJNqJovumHXGE6SSt0zwUIF.jpg,2018-06-06,Jurassic World: Fallen Kingdom,False,6.538,11991,https://www.imdb.com/title/tt4881806/
False,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",14.3046,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.35,5363,https://www.imdb.com/title/tt8097030/
False,/h9YlRHAZWOWtGonllmj6JJg1FrE.jpg,"[16, 10751, 28, 12, 14]",588648,zh,Dragonkeeper,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",14.1878,/ggZGnJLzO3BTu7ysuuIzou3Oex5.jpg,2024-04-11,Dragonkeeper,False,7.7,180,https://www.imdb.com/title/tt7093904/
False,/nP3y0TkR6XniFs9J53qQkg4Bnnk.jpg,"[18, 35]",10625,en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",13.5818,/alKvY5LuVcXraRBfi5UtVV8Ii6Y.jpg,2004-04-30,Mean Girls,False,7.216,8944,https://www.imdb.com/title/tt0377092/
False,/3tMV2dYmvxMr511fD7Ap79tRFls.jpg,[27],259693,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,14.4895,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,2016-06-08,The Conjuring 2,False,7.289,8530,https://www.imdb.com/title/tt3065204/
False,/puJKgNcWaGgMk5VHanSSomUTpmw.jpg,"[10751, 14, 16, 10749]",11224,en,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",13.501,/4nssBcQUBadCTBjrAkX46mVEKts.jpg,1950-02-22,Cinderella,False,7.042,6805,https://www.imdb.com/title/tt0042332/
False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,"[12, 28, 18]",980489,en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,12.737,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09,Gran Turismo,False,7.764,2893,https://www.imdb.com/title/tt4495098/
False,/2v3pC01rf0uXnECOM94pjfqk1TY.jpg,"[80, 18, 53, 28]",75780,en,Jack Reacher,"One morning in an ordinary town, five people are shot dead in a seemingly random attack. All evidence points to a single suspect: an ex-military sniper who is quickly brought into custody. The interrogation yields one written note: 'Get Jack Reacher!'. Reacher, an enigmatic ex-Army investigator, believes the authorities have the right man but agrees to help the sniper's defense attorney. However, the more Reacher delves into the case, the less clear-cut it appears. So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",14.6832,/gLv55839pz4lhyKGRaJKbty41yq.jpg,2012-12-20,Jack Reacher,False,6.64,7139,https://www.imdb.com/title/tt0790724/
False,/4JNggqfyJWREqb0enzpUMbvIniV.jpg,"[16, 10751, 35, 14]",508442,en,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",13.2057,/pEz5aROvfy5FBW1OTlrDO3VryWO.jpg,2020-12-25,Soul,False,8.1,10688,https://www.imdb.com/title/tt2948372/
False,/4rsomWxlqnHt3muGYK06auhOib6.jpg,"[10749, 18, 35]",818647,es,A través de mi ventana,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",16.0846,/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg,2022-02-04,Through My Window,False,7.4,3208,https://www.imdb.com/title/tt14463484/
